#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:primate" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:primate" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:primate">
#                <taxonset id="TaxonSet.coding" spec="beast.evolution.alignment.TaxonSet">
#                    <alignment filter="2-457,660-896" id="coding" spec="beast.evolution.alignment.FilteredAlignment">
#                    </alignment>
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:primate" name="distribution" x="@birthRate.t:primate">
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@coding" id="treeLikelihood.coding" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:primate">
#            <siteModel id="SiteModel.s:primate" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:primate" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:primate" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:primate" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="tn93.s:primate" spec="beast.evolution.substitutionmodel.TN93">
#                    <parameter id="rateAG.s:primate" lower="0.0" name="kappa1">2.0</parameter>
#                    <parameter id="rateCT.s:primate" lower="0.0" name="kappa2">2.0</parameter>
#                    <frequencies id="estimatedFreqs.s:primate" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:primate" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:primate" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:primate" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#        <distribution branchRateModel="@StrictClock.c:primate" id="treeLikelihood.noncoding" siteModel="@SiteModel.s:primate" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:primate">
#            <data data="@primate-mtDNA" filter="1,458-659,897-898" id="noncoding" spec="beast.evolution.alignment.FilteredAlignment"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.coding	treeLikelihood.noncoding	TreeHeight	YuleModel	birthRate	rateAG	rateCT	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	
4520000	-5981.52239355878	-5991.900800236959	10.378406678179534	-4962.941178057989	-1028.9596221789695	0.25073190787134136	10.378406678179534	7.369758548177252	4.529457712136136	5.773534685526223	0.3168403306303453	0.27008816630862587	0.11924320820051673	0.29382829486051243	
4525000	-5989.822419941368	-5998.438664257435	8.616244316067142	-4960.323285194264	-1038.115379063172	0.27407120075086444	8.616244316067142	9.592409024699752	3.5953004910316433	5.667123312288842	0.3168403306303453	0.27008816630862587	0.11924320820051673	0.29382829486051243	
4530000	-5988.272533494505	-5998.359449065804	10.086915571299098	-4969.8492700402885	-1028.5101790255158	0.24097597450904384	10.086915571299098	5.224406015488033	3.5953004910316433	5.423434547647324	0.3091146469513033	0.27008816630862587	0.12831329248181805	0.29248389425825305	
4535000	-5986.685222026346	-5997.15059899605	10.465376969703133	-4969.316271854203	-1027.834327141847	0.2529552708164693	10.465376969703133	6.193484177694321	4.17040698375866	5.423434547647324	0.3247439543207039	0.2684577783988661	0.12309592701122161	0.2837023402692087	
4540000	-5981.926260030034	-5991.321066142897	9.394806112862414	-4966.463563810512	-1024.8575023323845	0.24694940001184537	9.394806112862414	4.106730861427206	3.828815589265507	5.478668000617615	0.3072175744763989	0.2859841582431711	0.12309592701122161	0.2837023402692087	
4545000	-5985.734055374313	-5995.767902547215	10.033847172901663	-4964.0234315371945	-1031.7444710100208	0.25587987413397995	10.033847172901663	9.57056714378585	3.5935996949973714	4.960779591923902	0.3263643095040871	0.26273189028516863	0.1272014599415359	0.2837023402692087	
4550000	-5985.684912217305	-5995.910973248696	10.22606103139024	-4960.602815643185	-1035.3081576055106	0.25987285300503826	10.22606103139024	7.289792850187709	3.938841365150442	4.960779591923902	0.3263643095040871	0.26273189028516863	0.1272014599415359	0.2837023402692087	
4555000	-5985.711099315442	-5995.8444554542275	10.133356138785409	-4959.213874918495	-1036.6305805357324	0.2653792857156749	10.133356138785409	7.531588249835063	3.1650526449281755	5.208086920545249	0.32664792478274557	0.2874723740073043	0.12338332253843703	0.2624963786715135	
4560000	-5982.608062459951	-5993.245169070115	10.637106610163725	-4962.704812912935	-1030.5403561571793	0.2558131459068041	10.637106610163725	7.128085363822217	3.9387922957667456	5.684891332988181	0.32664792478274557	0.2763446089952607	0.11139797358665374	0.2856094926353404	
4565000	-5984.808824905782	-5991.441204466686	6.632379560904374	-4960.514464013818	-1030.9267404528684	0.24325311080727366	6.632379560904374	15.546684194697725	4.081354929479217	5.1614214001168826	0.3300303867399053	0.28176503720374196	0.11095129963360438	0.2772532764227488	
4570000	-5981.184393148186	-5991.742854292648	10.558461144461983	-4958.892677857366	-1032.8501764352818	0.25313328909441285	10.558461144461983	6.40190221819483	3.9159825603367886	5.452695075357281	0.3300303867399053	0.28176503720374196	0.11095129963360438	0.2772532764227488	
4575000	-5984.147294962211	-5995.0239279623975	10.87663300018596	-4965.310083943518	-1029.7138440188792	0.25635100542482786	10.87663300018596	7.092325462203653	4.72458069776087	5.5403741296205045	0.3300303867399053	0.28176503720374196	0.11095129963360438	0.2772532764227488	
4580000	-5981.126040494772	-5990.905530502578	9.77949000780628	-4958.617644824544	-1032.2878856780335	0.25582507373319796	9.77949000780628	4.740522367316323	5.167213982697144	5.685186680606571	0.3331871827807192	0.27691344415142755	0.11095129963360438	0.2789480734342493	
4585000	-5982.285994497688	-5992.313140536871	10.02714603918318	-4965.29848057609	-1027.0146599607817	0.24684246959466893	10.02714603918318	10.042040925273996	4.268157194054353	5.952056901884652	0.32222348569584935	0.27691344415142755	0.11759691815513773	0.2832661519975858	
4590000	-5982.138600080794	-5992.476327123357	10.337727042562832	-4957.856215301681	-1034.620111821676	0.26617786961308076	10.337727042562832	7.453476437611724	3.4821533557956688	5.211294111038035	0.3334024704728885	0.27691344415142755	0.11759691815513773	0.27208716722054666	
4595000	-5983.239234837905	-5992.859047917664	9.619813079758094	-4960.132377665127	-1032.7266702525371	0.25366331826439387	9.619813079758094	9.764971906964051	4.102885789734753	5.7478369103184725	0.33751030712376856	0.2728056075005475	0.11759691815513773	0.27208716722054666	
4600000	-5982.6579684993085	-5993.423356214053	10.765387714744271	-4969.136138463408	-1024.2872177506442	0.24868868356927773	10.765387714744271	8.597189933893802	3.5676822912939596	5.951452440451705	0.33751030712376856	0.2728056075005475	0.11759691815513773	0.27208716722054666	
4605000	-5979.907847439094	-5990.391335228629	10.48348778953418	-4961.69288637335	-1028.6984488552791	0.2608517158556424	10.48348778953418	7.123029495742156	3.8057048402054288	5.749984309734665	0.33751030712376856	0.2728056075005475	0.11759691815513773	0.27208716722054666	
4610000	-5984.228525970835	-5994.46901294001	10.240486969174938	-4959.047458800238	-1035.4215541397714	0.2589626025362552	10.240486969174938	8.78869831943236	4.14608275207003	5.105199561910714	0.3288109403031349	0.28150497432118116	0.0991243194669423	0.29055976590874205	
4615000	-5979.024330725292	-5989.815143960612	10.790813235319634	-4956.749156853849	-1033.0659871067626	0.24180170027913012	10.790813235319634	7.542593460530557	4.684232835077277	5.105199561910714	0.3116710053660809	0.29864490925823517	0.0991243194669423	0.29055976590874205	
4620000	-5985.474374958734	-5996.012623016899	10.538248058164754	-4960.862937462884	-1035.1496855540158	0.24667669404575784	10.538248058164754	6.91798636831792	4.65081570740451	5.809781796347803	0.32619858718378697	0.29864490925823517	0.1095989335884188	0.2655575699695595	
4625000	-5985.2679448138415	-5995.350624800924	10.082679987082665	-4958.832844143162	-1036.5177806577624	0.24598863487649483	10.082679987082665	9.539273876752356	5.183571514102813	5.479500178316073	0.32619858718378697	0.2976915693625527	0.1095989335884188	0.26651090986524195	
4630000	-5980.837065397737	-5991.12088632706	10.283820929323163	-4955.747545990054	-1035.373340337006	0.24521603848652163	10.283820929323163	5.816988551065477	3.9270229592812753	5.479500178316073	0.32619858718378697	0.2976915693625527	0.1095989335884188	0.26651090986524195	
4635000	-5985.157822876805	-5995.031660162887	9.873837286082395	-4970.489056185645	-1024.5426039772424	0.2312421127807589	9.873837286082395	11.483077468026893	3.9270229592812753	5.050853708476123	0.32619858718378697	0.27224655167758677	0.1095989335884188	0.2919559275502079	
4640000	-5981.35551423415	-5991.9015961428395	10.54608190868915	-4964.220254936394	-1027.6813412064455	0.22847684175093183	10.54608190868915	5.171521340673288	3.8373068051259356	4.968259688135806	0.32253035728959933	0.29167350650202084	0.11326716348260643	0.2725289727257738	
4645000	-5980.7982231733395	-5990.715905133297	9.917681959957502	-4969.2009749892095	-1021.5149301440879	0.2408353692762349	9.917681959957502	11.645316900955201	4.0979245859250195	6.039555807433709	0.3198290010292236	0.2800591135516438	0.11596851974298213	0.28414336567615084	
4650000	-5986.986419230283	-5997.137495130766	10.151075900483594	-4960.701708031736	-1036.43578709903	0.27445593165883675	10.151075900483594	6.548143817081745	4.167264261436942	5.735135747288744	0.3198290010292236	0.2935123980393278	0.11733871912880466	0.26931988180264427	
4655000	-5983.548418170227	-5994.087705407288	10.539287237060819	-4967.579179698109	-1026.508525709179	0.23318166738111062	10.539287237060819	9.958761215739	3.75022461202899	5.686229655634491	0.3198290010292236	0.2935123980393278	0.11733871912880466	0.26931988180264427	
4660000	-5982.082786976171	-5992.589649537438	10.506862561267578	-4956.091076836629	-1036.4985727008086	0.25014044406562064	10.506862561267578	7.121890227997675	4.101260179003721	5.0617981851149665	0.33001250404715887	0.2935123980393278	0.11733871912880466	0.259136378784709	
4665000	-5983.166442927901	-5993.203636275557	10.037193347656665	-4956.067967658567	-1037.1356686169897	0.2726380628427211	10.037193347656665	8.367597070382846	4.101260179003721	5.027682670797661	0.3201630937575702	0.2935123980393278	0.11175250365016057	0.2745720045529418	
4670000	-5981.880967087897	-5991.984286861002	10.103319773104452	-4959.725579554401	-1032.2587073066015	0.26074986586712084	10.103319773104452	8.977307730927782	3.938925021763664	5.972825275691227	0.3201630937575702	0.2935123980393278	0.11175250365016057	0.2745720045529418	
4675000	-5982.911630275561	-5993.441765979296	10.530135703735471	-4963.0091624034485	-1030.432603575848	0.2550050691042733	10.530135703735471	6.897123635647029	4.924819468285108	5.972825275691227	0.3201630937575702	0.2935123980393278	0.11175250365016057	0.2745720045529418	
4680000	-5982.541253844299	-5991.94626030918	9.405006464880962	-4957.341254740318	-1034.6050055688622	0.27495649316202675	9.405006464880962	9.94826844537392	4.309199724356498	5.519633543238447	0.3201630937575702	0.2935123980393278	0.11175250365016057	0.2745720045529418	
4685000	-5978.873814829563	-5990.0336535285205	11.159838698957557	-4963.731594978594	-1026.3020585499264	0.23710264543497267	11.159838698957557	7.046402554918171	3.9060848522340432	5.397326535788993	0.3271273053698156	0.29233711581957916	0.11724159897324371	0.2632939798373619	
4690000	-5984.148091224786	-5994.841679990445	10.693588765658978	-4970.508659550182	-1024.3330204402637	0.24132324136636024	10.693588765658978	6.694201286968199	3.9060848522340432	5.85259058884904	0.33381526317091886	0.24790145772321265	0.11724159897324371	0.30104168013262517	
4695000	-5988.486588477822	-5998.295034077684	9.808445599862281	-4973.954658204302	-1024.3403758733816	0.24577440537444706	9.808445599862281	10.892169698499407	5.021617361220192	5.85259058884904	0.33381526317091886	0.24790145772321265	0.11905532460235208	0.2992279545035168	
4700000	-5992.33720631389	-6002.475440317935	10.138234004044651	-4973.129908734724	-1029.3455315832107	0.24732436848002332	10.138234004044651	7.871325679601931	4.081171526466	5.678639049878634	0.33607912905052206	0.24790145772321265	0.11905532460235208	0.2969640886239136	
4705000	-5984.852022055575	-5994.953785833897	10.10176377832266	-4961.30782442177	-1033.6459614121272	0.2446830984583501	10.10176377832266	5.2617449396253235	4.533629516301251	6.081226112447496	0.34829751193303554	0.2863607140099949	0.10473310849843336	0.26060866555853657	
4710000	-5982.476105377688	-5993.628964445263	11.152859067573957	-4966.132723529121	-1027.4962409161412	0.22952554814951776	11.152859067573957	8.521906634238436	4.311136816924309	5.54392659285678	0.34829751193303554	0.28204913896244865	0.10473310849843336	0.2649202406060828	
4715000	-5982.211879681119	-5992.48915710935	10.277277428231066	-4960.35126413676	-1032.1378929725906	0.25490930970256176	10.277277428231066	9.040856431376936	4.2503272461957184	5.602516275563037	0.34829751193303554	0.28204913896244865	0.10473310849843336	0.2649202406060828	
4720000	-5981.858881126961	-5992.128874119274	10.269992992313213	-4967.219077911276	-1024.9097962079977	0.24350291824250264	10.269992992313213	5.122611292259104	3.727243836266721	5.338747289240982	0.3211403560350967	0.2642779627144835	0.12250428474639849	0.29207739650402165	
4725000	-5980.230076429313	-5990.486698326618	10.256621897305472	-4959.174228978341	-1031.3124693482782	0.26366022356880253	10.256621897305472	6.96039965922159	3.727243836266721	5.338747289240982	0.3259327343993931	0.269316533317483	0.11267333577910266	0.29207739650402165	
4730000	-5985.587990654338	-5995.836280277342	10.24828962300438	-4963.537578299179	-1032.2987019781629	0.2535962493323695	10.24828962300438	8.047258810065214	3.838583791437264	5.270522893484711	0.3338173003904761	0.2614319673264	0.11089395121385012	0.29385678106927415	
4735000	-5985.958145477648	-5997.036143109253	11.077997631605133	-4971.147138795813	-1025.889004313441	0.25281390248354135	11.077997631605133	7.585004850849233	3.702220830744452	5.4863921735582615	0.3338173003904761	0.26981103277144547	0.11089395121385012	0.2854777156242287	
4740000	-5985.230790765462	-5995.481248445626	10.250457680163755	-4964.568179979192	-1030.9130684664342	0.2556687226091435	10.250457680163755	8.689020426251718	3.702220830744452	5.858119650449622	0.3590349018119356	0.26588258267305176	0.11250538919994188	0.26257712631507113	
4745000	-5985.828748423042	-5995.995189294201	10.166440871158594	-4965.028681471337	-1030.9665078228634	0.2552530760645326	10.166440871158594	5.572014186227339	4.022845391767837	6.473089458510328	0.3590349018119356	0.26588258267305176	0.11250538919994188	0.26257712631507113	
4750000	-5988.722234988801	-6000.022789872423	11.300554883622292	-4973.261033743885	-1026.7617561285388	0.23405345757632962	11.300554883622292	6.6632735483858445	4.411425532981807	5.528889013582608	0.35076140733923433	0.274156077145753	0.11250538919994188	0.26257712631507113	
4755000	-5982.709768926009	-5994.110020697332	11.400251771323619	-4971.433670108072	-1022.6763505892608	0.23245431358240928	11.400251771323619	7.463394353062306	4.229027879764813	5.425396919588312	0.35076140733923433	0.26007531424951114	0.10479537433728936	0.28436790407396556	
4760000	-5981.488725673293	-5990.909903488928	9.421177815634842	-4958.867999212039	-1032.0419042768885	0.24508677991723135	9.421177815634842	11.083420591603181	4.229027879764813	5.466698827724974	0.31213038607625543	0.3022623522520617	0.10479537433728936	0.2808118873343939	
4765000	-5980.445267572003	-5990.657972953223	10.2127053812201	-4958.524630108618	-1032.133342844605	0.24997093249189892	10.2127053812201	9.226183917168955	4.014798069879673	5.466698827724974	0.31213038607625543	0.3022623522520617	0.10479537433728936	0.2808118873343939	
4770000	-5981.632539906875	-5991.358846439099	9.726306532224235	-4964.090693390087	-1027.2681530490117	0.24247278471650094	9.726306532224235	11.729472798968391	4.7177576354699955	5.652862358443021	0.3289712693583055	0.28718935099614923	0.10022677099959022	0.28361260864595544	
4775000	-5985.647089971349	-5995.706113487992	10.059023516643807	-4963.50659226876	-1032.1995212192323	0.25965348262634735	10.059023516643807	8.679650754035126	4.940139204372696	5.940815701220282	0.31423749948019114	0.28718935099614923	0.0995567118937095	0.2990164376299505	
4780000	-5984.003309431594	-5993.847936551307	9.844627119712847	-4954.425946133049	-1039.4219904182569	0.26137712029049326	9.844627119712847	5.978518394344178	4.320127264233861	5.505005395594716	0.31423749948019114	0.28718935099614923	0.0995567118937095	0.2990164376299505	
4785000	-5983.4507041953875	-5994.640893438592	11.190189243204287	-4967.295577103522	-1027.3453163350694	0.23470689743799544	11.190189243204287	9.674051896991934	4.616510911787254	4.703011513684341	0.3099602045208451	0.28718935099614923	0.0995567118937095	0.30329373258929654	
4790000	-5984.446279470824	-5995.21358509988	10.767305629055754	-4970.181834831747	-1025.0317502681332	0.2390946079889912	10.767305629055754	5.639701057638873	4.3165920851567465	5.708296969617447	0.33639201079742614	0.28718935099614923	0.0995567118937095	0.2768619263127155	
4795000	-5986.477143964895	-5997.013328494868	10.536184529973433	-4971.0592109429035	-1025.9541175519644	0.25128249030534827	10.536184529973433	9.37759271678563	4.136013446129125	6.1720392647138675	0.31050462077740726	0.30488990521473197	0.11355401456620955	0.27105145944165154	
4800000	-5989.087937144103	-5998.144296252331	9.05635910822772	-4962.083439922768	-1036.060856329563	0.24270384925296787	9.05635910822772	12.041878864714324	5.168288588555445	5.292480450024902	0.31179516628945464	0.30488990521473197	0.11355401456620955	0.26976091392960416	
4805000	-5981.789370138286	-5992.0506782054545	10.261308067168462	-4957.856797472106	-1034.1938807333484	0.24171914235399314	10.261308067168462	8.35348720069432	4.482662967568967	5.576421035245868	0.31179516628945464	0.2982998402950248	0.12014407948591672	0.26976091392960416	
4810000	-5983.882146696504	-5993.894113894059	10.011967197555556	-4961.477502533244	-1032.4166113608148	0.2519547861678976	10.011967197555556	10.21184332783063	4.109415264122256	5.576421035245868	0.32479422953498316	0.2970190536805069	0.10263509452831765	0.2755516222561926	
4815000	-5983.289863006532	-5993.315703453333	10.025840446801025	-4954.023707040519	-1039.291996412814	0.26804286247829645	10.025840446801025	6.613688595672381	4.683131531011265	5.576421035245868	0.32479422953498316	0.2970190536805069	0.10263509452831765	0.2755516222561926	
4820000	-5977.881490408804	-5988.936153123057	11.054662714253022	-4963.6718705562935	-1025.264282566764	0.2490547262328932	11.054662714253022	7.150803948733313	4.096428384970904	5.645449593800127	0.33289124806740633	0.272755015293456	0.11319561533934853	0.2811581212997894	
4825000	-5979.881857570115	-5989.7970805267505	9.915222956635109	-4957.834091731999	-1031.9629887947517	0.2506539119225355	9.915222956635109	5.464964993445132	4.096428384970904	5.85999073477715	0.33289124806740633	0.272755015293456	0.11319561533934853	0.2811581212997894	
4830000	-5982.781820782577	-5993.595718539131	10.813897756554383	-4963.5059062431055	-1030.0898122960248	0.23669856200992626	10.813897756554383	7.331353271181219	4.096428384970904	5.247957153266096	0.3337142945885196	0.2793903855227526	0.11319561533934853	0.2736997045493796	
4835000	-5981.084897930116	-5990.740401129959	9.655503199842139	-4963.62505947431	-1027.1153416556492	0.2480326956866379	9.655503199842139	10.63689277268821	4.8280898319637515	6.240639893548142	0.33551923725000915	0.277585442861263	0.11319561533934853	0.2736997045493796	
4840000	-5989.922035959085	-5999.116422840811	9.194386881724792	-4965.612051842026	-1033.5043709987851	0.26910816020658884	9.194386881724792	10.249121164217977	3.881873121398289	5.824749239224686	0.33546176399478483	0.277585442861263	0.11325308859457288	0.2736997045493796	
